"nomAttribuant","idAttribuant","typeAttribuant","anneeAttribution","nomBeneficiaire ","typeBeneficiaire ","montant","nature","objetAideNature"
"Ville de Marseille",21130055300016,"COM",2019,"MATHIEU MA FILLE FOUNDATION","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MEDECINS DU MONDE DELEGATION REGIONALE PACA","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MEDINSOFT","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MEDITALENTS","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MEDITERRANEAN PROTECTED AREAS NETWORK","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MEDS BASEBALL ET SOFTBALL CLUB MARSEILLE","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MERTERRE","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"META 2","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MICRO FOCUS","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MISSION LOCALE DE MARSEILLE MLM","Associations",1315000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOM SUD","Associations",8163,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MONDIAL LA MARSEILLAISE A PETANQUE","Associations",60000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MONTEVIDEO","Associations",114747.07,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOT A MOT","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOT POUR MOT","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOTO SUD ORGANISATION","Associations",75000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOULTIPLOUFS","Associations",2400,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOUVEMENT ATD QUART MONDE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOUVEMENT FRANCAIS POUR LE PLANNING FAMILIAL ASS DEPARTEMENTALE DES BDR","Associations",23700,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MOUVIMENTO","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MPE13","Associations",1033.59,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL BELLE DE MAI","Associations",6501.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL BELLE DE MAI","Associations",8441.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL KLEBER","Associations",2056.32,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL KLEBER","Associations",4025.7,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL LA SOLIDARITE","Associations",19332,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MPT CENTRE SOCIAL LA SOLIDARITE","Associations",21435.96,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MRU MARSEILLE RENOVATION URBAINE","Associations",12.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MULTI PASSIONS","Associations",54,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MUSICA INTIMA","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MUSICATREIZE MOSAIQUES","Associations",2076.76,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"MUSICATREIZE MOSAIQUES","Associations",174889.64,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MUSIQUE CONTE ETC PRODUCTIONS","Associations",23000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"MWAKA BOX FIT","Associations",31522.5,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"NATIONALE DES RAPATRIES D ORANIE ET LEURS AMIS","Associations",3836.08,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"NOBLE ART BOXING 15","Associations",13368.75,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"NOBLE ART BOXING 15","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"NOUVELLE AUBE","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"NUCLEUS","Associations",12600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OFF CELLS","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OFFICE DE LA MER MARSEILLE PROVENCE","Associations",41000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OFFICE POUR LES INSECTES LEUR ENV","Associations",3100,"aide en numéraire ; aide en nature","MISE A DISPOSITION D ESPACES ET PARTICIPATION FRAIS DE DEFRAIEMENT"
"Ville de Marseille",21130055300016,"COM",2019,"OKAY CONFIANCE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OLYMPIQUE DE MARSEILLE ATHLETISME","Associations",24000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OLYMPIQUE MARSEILLE CYCLISME","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OPEN FIGHT CLUB 13","Associations",428.43,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"OPERA MUNDI","Associations",39600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OPSIS DEIXIS","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORANE","Associations",228000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORANGE BLEUE","Associations",16000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORDINOME","Associations",6500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORGANISATION INTERNATIONALE CONTRE L ESCLAVAGE MODERNE OICEM","Associations",4500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORGANISATION PORTE AVION","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORGANON ART COMPAGNIE","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORIGINAL ROCKERZ","Associations",4800,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ORIZON SUD","Associations",13700,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OSTAU DAU PAIS MARSELHES MAISON DU PAYS DE MARSEILLE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OTTO PROD","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OU","Associations",12000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OVALE BEACH","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"OXYGENE SPORT MEDITERRANNEE","Associations",24482.88,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"PARALLELE PLATEFORME POUR LA JEUNE CREATION INTERNATIONALE","Associations",30000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PARCOURS LE MONDE SUD EST","Associations",6650,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PARLEZ MOI D UN LIVRE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PAROLE D ENFANT","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PAS A PART BOUCHES DU RHONE","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PASSAGE DE L ART","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PEDAGOGIE ACTIVE POUR LA REMOTIVATION DE L INTERET DE L ENFANT","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PETITAPETI","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PEUPLE ET CULTURE MARSEILLE","Associations",14000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PH ART ET BALISES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PHOCEA CLUB","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PHONOPACA PAM POLE DE COOPERATION DES ACTEURS FILIERE MUSICALE PACA ET CORSE","Associations",25506.97,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PIANO AND CO","Associations",19553.37,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PICANTE","Associations",7280.78,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PITCHOUN ET PITCHOUNETTE","Associations",18150.4,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PLACE PUBLIQUE","Associations",27000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PLAISIR D OFFRIR","Associations",530000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PLANETE BORG","Associations",0,"aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"PLANETE BORG","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PLANETE EMERGENCES","Associations",23000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PLANETE MER","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"POINT SUD","Associations",849.6,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"POINT SUD","Associations",627,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"POINT SUD","Associations",2820,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"POINT SUD","Associations",387.48,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"POLE FRANCE ET ESPOIR GYMNASTIQUE MARSEILLE","Associations",70000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"POLE VOILE MARSEILLE PROVENCE","Associations",60000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"POLLY MAGOO","Associations",24000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PONDY METROPOLE","Associations",600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"POUSSY CRECHE","Associations",808375.2,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PREUM S","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PROJET DE CENTRE DE SANTE COMMUNAUTAIRE MARSEILLAIS","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PROMOTION DE LA MUSIQUE JEUNESSE","Associations",3500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PROVENCE BOXE FRANCAISE","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"PROVENCE EGYPTOLOGIE","Associations",6000,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"QUALIA","Associations",251.25,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"R VALLEE","Associations",317000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RECHERCHE SUR L HISTOIRE DES FAMILLES CORSES","Associations",600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RECONNAISSANCE HISTOIRE MEMOIRE ET REPARATION POUR LES HARKIS RHMRH","Associations",750,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RECYCLODROME","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"REDPLEXUS","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"REGIE SERVICE 13","Associations",177216,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RELAIS D AIDE MATERIELLE AUX HANDICAPES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RELAIS ENFANTS PARENTS PACA","Associations",3500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESEAU SANTE MARSEILLE SUD","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESEAU SANTE VIEUX PORT","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESEAUX 13","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESODYS","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESONANCES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RESURGENCES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RILATO","Associations",500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RING OLYMPIQUE MARSEILLE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RIRE EN COMMUN","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ROBINS DES VILLES","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ROUDELET FELIBREN DE CHATEAU GOMBERT","Associations",33000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"ROWING CLUB DE MARSEILLE","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RUGBY CLUB MARSEILLAIS","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"RUGBY CLUB STADE PHOCEEN","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SAINT HENRI FOOTBALL CLUB","Associations",11000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SAMOURAI 13","Associations",9192,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SANTE ALCOOL ET REDUCTION DES RISQUES AUTRES REGARDS NOUVELLES PRATIQUES","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SANTE INFO SOLIDARITE ANIMATION SIS ANIMATION","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SARDINES TRIATHLON","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SAUVEGARDE 13","Associations",1255708.9,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SAVATE CLUB VALENTINE","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SCO STE MARGUERITE","Associations",7440,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SCOUTS ET GUIDES DE FRANCE","Associations",18000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SECOURS CATHOLIQUE","Associations",8000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SEPAI DOJO MARSEILLE PROVENCE","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SEPTENTRION ENVIRONNEMENT","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SEPTIEME CIEL","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SFCM","Associations",2952.66,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SHANTI","Associations",3092.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SHONEN","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SKAPPA","Associations",15000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SKI ACADEMIE","Associations",12000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SKI ATTITUDE","Associations",3500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SKI CLUB MARSEILLE ST ANTOINE","Associations",12500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2812.32,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",656.21,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2186.91,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",3960,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2695.14,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2906.06,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",628.87,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",3301.67,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",12187.22,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",1371.98,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2791.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",3112.43,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",2030.4,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",14641.8,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",4815.86,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",4044.44,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",1575.25,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",4668.65,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",22491,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SMUC","Associations",18579,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SNEMM 89 E SECTION MEDAILLES MILITAIRES","Associations",1525.23,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SOCIETE LINEENE DE PROVENCE","Associations",4200,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SOCIETE NAUTIQUE ESTAQUE MOUREPIANE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOL EN SI SOLIDARITE ENFANTS SIDA","Associations",63991.92,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOLARIS","Associations",18672.71,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOLEA","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOLIANE","Associations",13000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOLIDARITE GENERATIONS","Associations",2500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOLIDARITE PROVENCE AMERIQUE DU SUD","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOS AMITIE MARSEILLE PROVENCE","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOS CANCER DU SEIN REGION PACA CORSE","Associations",10000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOS FEMMES","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOS VOYAGEURS AIDE EN GARE","Associations",3500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SOUF ASSAMAN AC GUEDJ","Associations",150000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORT INITIATIVE ET LOISIR BLEU SIEL BLEU","Associations",7000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORTING CLUB D AIR BEL","Associations",31000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORTING CLUB FRAIS VALLON SCFV","Associations",6000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORTING CLUB MARCEL CERDAN","Associations",1500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORTING CLUB MONTREDON BONNEVEINE","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPORTS OLYMPIQUES CAILLOLAIS","Associations",8000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SPRAY","Associations",3000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STADE MARSEILLAIS UNIVERSITE CLUB","Associations",214500,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE CULTURELLE ET OMNISPORT DE STE MARGUERITE","Associations",314000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE DE SAINT VINCENT DE PAUL CONSEIL DEPARTEMENTAL DES BOUCHES DU RHONE","Associations",5900,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE DES NEUROSCIENCES","Associations",1000,"aide en numéraire ; aide en nature","MISE A DISPOSITION DE LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"STE FRANCAISE DES NEUROCHIRURGIENS LIBERAUX SFNCL","Associations",800,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE FRANCOPHONE DE PSYCHO GERIATRIE ET DE PSYCHIATRIE DE LA PERSONNE AGEE","Associations",3600,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE MATHEMATIQUE DE FRANCE","Associations",35000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STE NAUTIQUE DE MARSEILLE","Associations",30000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STOP AUX VIOLENCES SEXUELLES SVS 13","Associations",1000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"STUDIOS DU COURS","Associations",30000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SUD ACTION MARSEILLE","Associations",5000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SUD SIDE CMO","Associations",20000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SURDI 13","Associations",2000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SURFRIDER FOUNDATION EUROPE","Associations",4000,"aide en numéraire",
"Ville de Marseille",21130055300016,"COM",2019,"SYNERGIE FAMILY","Associations",7616.7,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SYNERGIE FAMILY","Associations",1989,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SYNERGIE FAMILY","Associations",13230,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SYNERGIE FAMILY","Associations",2585.7,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
"Ville de Marseille",21130055300016,"COM",2019,"SYNERGIE FAMILY","Associations",13230,"aide en numéraire ; aide en nature","MISE A DISPOSITION A TITRE GRATUIT DE FLUIDES ET LOCAUX"
