NOM_COLLECTIVITE,ID_COLLECTIVITE,DELIB_DATE,DELIB_NUM,DELIB_OBJET,DELIB_URL,DIRECTION_EMETTRICE,DELEGATION_EMETTRICE
Marseille,21130055300016,2018-12-20,18/1235/ECSS,"Opération de construction et de restructuration de locaux pour l'Ecole Centrale de Marseille, Technopole de château Gombert 13ème arrondissement - Remise des ouvrages à l'Etat.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPH.pdf,DIRECTION ETUDES ET GRANDS PROJETS DE CONSTRUCTION,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1234/ECSS,SERVICE DEVELOPPEMENT TERRITORIAL - Attribution d'une subvention à l'antenne Méditerranéenne de l'Ecole Nationale Supérieure de Paysage (ENSP) au titre de l'année 2018 - Approbation d'une convention.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PNR.pdf,DIRECTION DES PROJETS ECONOMIQUES,DIRECTION GENERALE ADJOINTE VILLE DURABLE ET EXPANSION
Marseille,21130055300016,2018-12-20,18/1233/ECSS,SERVICE DEVELOPPEMENT TERRRITORIAL -  Enseignement Supérieur et Recherche - Attribution d'une subvention à l'Etat (Ministère de la Culture) pour la construction de l'Institut Méditerranéen de la Ville et des Territoires sur la ZAC Saint-Charles à Marseille - Approbation de deux conventions - Affectation de l'autorisation de programme.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PNJ.pdf,DIRECTION DES PROJETS ECONOMIQUES,DIRECTION GENERALE ADJOINTE VILLE DURABLE ET EXPANSION
Marseille,21130055300016,2018-12-20,18/1232/ECSS,Accueil de Loisirs Sans Hébergement Beausoleil - Boulevard de Roux prolongé - 4ème arrondissement - Création - Approbation de l'affectation de l'autorisation de programme relative aux travaux - Financement.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PQ2.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1231/ECSS,Paiement aux associations ou autres organismes d'acomptes sur subventions de fonctionnement à valoir sur les crédits de l'exercice 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PP5.pdf,DIRECTION DE L'ACTION SOCIALE ET DE L'ANIMATION,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1230/ECSS,SERVICE DE LA JEUNESSE - Approbation d'une convention type de partenariat et ses annexes dans le cadre de la mise en oeuvre des activités proposées par le Service de la Jeunesse.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PKR.pdf,DIRECTION DE L'EDUCATION ET DE LA JEUNESSE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1229/ECSS,Réorganisation de la Direction des Sports,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPF.pdf,DIRECTION DES SPORTS,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1228/ECSS,"Dojo Régional Bougainville - Remplacement de la chaudière et mise en conformité de la chaufferie - 6, boulevard de Sévigné - 15ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et aux travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PN1.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1227/ECSS,Approbation d'une exonération de redevance en faveur de l'association Union Sportive des Cheminots Marseillais pour la période du 1er janvier 2019 au 30 juin 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PL4.pdf,DIRECTION DES SPORTS,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1226/ECSS,Approbation de l'avenant n°11 au contrat de Délégation de Service Public n°13/0904 - Avenant indemnitaire pour le remboursement des dépenses relatives à l'évolution du skatepark pour les années 2017 et 2018.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PL1.pdf,DIRECTION DES SPORTS,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1225/ECSS,SERVICE DE LA SOLIDARITE ET DE LA LUTTE CONTRE L'EXCLUSION - Participation financière de la Ville de Marseille - Paiement d'un acompte à valoir sur les crédits de l'exercice 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLV.pdf,DIRECTION DE LA SANTE DE LA SOLIDARITE ET DE L'INCLUSION,DIRECTION GENERALE ADJOINTE VILLE DURABLE ET EXPANSION
Marseille,21130055300016,2018-12-20,18/1224/ECSS,SERVICE DE LA SOLIDARITE ET DE LA LUTTE CONTRE L'EXCLUSION - Approbation de la convention de subventionnement à passer avec l'association Groupe SOS Solidarité d'un acompte à valoir sur les crédits de l'exercice 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLT.pdf,DIRECTION DE LA SANTE DE LA SOLIDARITE ET DE L'INCLUSION,DIRECTION GENERALE ADJOINTE VILLE DURABLE ET EXPANSION
Marseille,21130055300016,2018-12-20,18/1223/ECSS,"OPERA-ODEON - Approbation des conventions de partenariat conclues entre la Ville de Marseille  et l'association ""118 Bis Astronef"" et entre la Ville de Marseille et le collège Jacques Prévert, entre la Ville de Marseille et diverses maisons de retraite. ",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPT.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1222/ECSS,"OPERA-ODEON - Approbation des contrats conclus entre la Ville de Marseille et l'association ""Les Agents Réunis"" pour la coréalisation d'une pièce de théâtre et entre la Ville de Marseille et la société ""Les Espaces Culturels du Silo d'Arenc"" pour la coréalisation d'un ciné concert.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPI.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1221/ECSS,OPERA-ODEON - Approbation de l'avenant à la convention de partenariat conclue entre la Ville de Marseille et le Conseil Départemental des Bouches-du-Rhône pour l'organisation d'un concert de Noël le 20 décembre 2018 à l'Opéra de Marseille.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPG.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1220/ECSS,OPERA-ODEON - Approbation de la convention de partenariat conclue entre la Ville de Marseille et l'association La Cité de la Musique de Marseille pour l'organisation de concerts.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PP9.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1219/ECSS,OPERA-ODEON - Approbation d'une convention de mécénat conclue entre la Ville de Marseille et la Mutuelle Générale de l'Education Nationale (MGEN).,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0POD.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1218/ECSS,OPERA-ODEON - Approbation d'une convention de partenariat conclue entre la Ville de Marseille et Aix-Marseille Université - IFMK (Institut de Formation en Masso-Kinésithérapie).,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PH8.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1217/ECSS,OPERA-ODEON - Demande d'une subvention auprès du Conseil Départemental des Bouches-du-Rhône pour l'année 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0POB.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1216/ECSS,OPERA-ODEON - Demande d'une subvention auprès de l'Etat - Ministère de la Culture pour l'année 2019.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PO9.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1215/ECSS,"Approbation de l'attribution d'une subvention de fonctionnement à l'association ""Manifesta 13 Marseille"" - Approbation de l'avenant n°3 à la convention conclue entre la Ville de Marseille et l'association ""Manifesta 13 Marseille"".",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PEO.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1214/ECSS,SERVICE DES BIBLIOTHEQUES - Approbation du tableau récapitulatif relatif aux prêts d'ouvrages issus des fonds patrimoniaux de la bibliothèque de l'Alcazar pour l'année 2018.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PNZ.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1213/ECSS,SERVICE DES BIBLIOTHEQUES - Récapitulatif de la mise à disposition gratuite des espaces d'animation de la bibliothèque de l'Alcazar pour l'année 2018.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLK.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1212/ECSS,Approbation d'un premier versement aux associations culturelles au titre des subventions 2019 - Approbation des conventions et avenants aux conventions de subventionnement conclues entre la Ville de Marseille et diverses associations.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPP.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1211/ECSS,Approbation d'un premier versement au titre des subventions 2019 aux associations et organismes culturels - Approbation des conventions de financement conclues entre la Ville de Marseille et diverses associations ou organismes - Approbation des avenants aux conventions conclues entre la Ville de Marseille et diverses associations ou organismes.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPE.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1210/ECSS,Subvention de fonctionnement 2019 au Groupement d'Intérêt Public Culturel gérant le Centre Interdisciplinaire de Conservation et de Restauration du Patrimoine (GIPC-CICRP) Belle de Mai - 1er versement.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PP0.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1209/ECSS,Attribution d'une subvention d'investissement à l'association Lieux Publics - Centre National des Arts de la Rue et de l'Espace Public - Secteur Théâtre - Approbation de l'affectation de l'autorisation de programme - Approbation de la convention de financement conclue entre la Ville de Marseille et l'association Lieux Publics - Centre National des Arts de la Rue et de l'Espace Public.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PIL.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1208/ECSS,"Attribution d'une subvention d'investissement à l'association ""Picante"" - Secteur musique - Approbation de l'affectation d'autorisation de programme - Approbation de la convention de financement conclue entre la Ville de Marseille et l'association ""Picante"".",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PIH.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1207/ECSS,"Travaux de modernisation et de sécurisation au Musée d'Art Contemporain, 69, rue de Haïfa - 8ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0POM.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1206/ECSS,"Réfection des installations de courant faible et rénovation des locaux annexes du Château de la Buzine, parc des Sept Collines - 11ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMT.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1205/ECSS,SERVICE DES MUSEES - Opération de restauration de deux tableaux du musée des Beaux-Arts de Marseille : la Famille de Sainte-Anne de Le Pérugin et la Sainte Famille au Palmier de Pierre Puget - Approbation de l'affectation de l'autorisation de programme - Approbation du lancement des consultations nécessaires aux opérations de restauration - Financement. ,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PHA.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1204/ECSS,Approbation de l'avenant n°5 à la convention de délégation de service public pour la gestion et l'animation de la Cité de la Musique et de ses annexes.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PQS.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1203/ECSS,SERVICE DES BIBLIOTHEQUES - Approbation de l'avenant n°1 à la convention de partenariat conclue entre la Ville de Marseille et le Centre Méditerranéen de Communication Audiovisuelle (CMCA) à l'occasion du PriMed 2018.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPV.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1202/ECSS,"SERVICE DES BIBLIOTHEQUES - Approbation de la convention de partenariat conclue entre la Ville de Marseille, l'association ""Lecture Jeunesse"" et le collège Jean-Claude IZZO pour le projet Numook.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPS.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1201/ECSS,"Approbation d'une convention pluriannuelle d'objectifs conclue entre la Ville de Marseille, l'Etat-Ministère de la Culture, le Conseil Régional Provence-Alpes-Côte d'Azur, le Conseil Départemental des Bouches-du-Rhône et l'association ""Archaos"" au titre des années 2019, 2020 et 2021.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPC.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1200/ECSS,Approbation d'une convention conclue entre la Ville de Marseille et l'association Cité de la Musique de Marseille - Approbation d'un premier versement au titre de la compensation financière 2019 à l'association Cité de la Musique de Marseille.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0POY.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1199/ECSS,"SERVICE DES BIBLIOTHEQUES - Approbation des conventions de partenariat conclues entre la Ville de Marseille et l'association ""Synergie Family"", avec l'AEC Les Escourtines, avec l'association ACLAP, pour la mise en place d'actions de médiation.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PM3.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1198/ECSS,"Approbation d'une convention pluriannuelle d'objectifs conclue entre la Ville de Marseille, l'Etat - Ministère de la Culture, le Conseil Régional Provence-Alpes-Côte d'Azur, le Conseil Départemental des Bouches-du-Rhône et l'association AGCD - Théâtre Massalia au titre des années 2018 - 2019 - 2020 - 2021.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLM.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1197/ECSS,"SERVICE DES MUSEES - Approbation de la convention de partenariat conclue entre la Ville de Marseille et l'Institut de Recherche pour le Développement (IRD) pour l'exposition ""Sahara connecté"" (titre provisoire) présentée au Musée d'Art Africain, Océanien, Amérindien (MAAOA) du 10 mai au 1er septembre 2019.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLH.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1196/ECSS,"SERVICE DES MUSEES - Approbation de la convention-cadre de partenariat conclue entre la Ville de Marseille et le Conseil Départemental des Bouches-du-Rhône dans le cadre du dispositif ""carte Collégien de Provence"".",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLC.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1195/ECSS,"SERVICE DES MUSEES - Approbation de l'avenant n°2 à la convention de partenariat conclue entre la Ville de Marseille et la Compagnie des Indes pour l'exposition ""Jack London dans les mers du sud"".",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PIW.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1194/ECSS,"Approbation de l'avenant n°1 à la convention de financement conclue entre la Ville de Marseille et l'association ""Agence de Voyages Imaginaires"".",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PIP.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1193/ECSS,"SERVICE DES MUSEES - Approbation de la convention de partenariat conclue entre la Ville de Marseille et le lycée Denis Diderot dans le cadre de l'exposition ""Les Indiennes font le mur"" présentée au musée des Arts décoratifs, de la faïence et de la mode - Château Borély du 7 mai au 2 juin 2019.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0P82.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1192/ECSS,MUSEUM D'HISTOIRE NATURELLE - Approbation d'une convention de partenariat conclue entre la Ville de Marseille et l'Office Pour les Insectes et leur Environnement (OPIE) Provence-Alpes du Sud pour des actions pédagogiques et scientifiques.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0P7Y.pdf,DIRECTION DE L'ACTION CULTURELLE,DIRECTION GENERALE ADJOINTE MER CULTURE ET SPORTS
Marseille,21130055300016,2018-12-20,18/1191/ECSS,"Crèche Les Alpines - Extension et réaménagement - 28, chemin de Château Gombert - 13ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PN3.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1190/ECSS,Politique en faveur de la Famille - Attribution de subventions de fonctionnement aux associations et organismes à but non lucratif : Sauvegarde 13 - La Ribambelle - IFAC.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PN8.pdf,DIRECTION DE LA PETITE ENFANCE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1189/ECSS,Aide financière au fonctionnement d'associations œuvrant dans le domaine de la Petite Enfance - Paiement aux associations des premiers acomptes sur subventions à valoir sur les crédits de l'exercice 2019.  ,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLL.pdf,DIRECTION DE LA PETITE ENFANCE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1188/ECSS,Politique en faveur de la Famille - Attribution d'une subvention exceptionnelle de fonctionnement à une association œuvrant dans le domaine de la petite enfance et approbation de la convention correspondante.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLI.pdf,DIRECTION DE LA PETITE ENFANCE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1187/ECSS,"Groupe scolaire Clair Soleil - 49, boulevard Charles Moretti - 14ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PPZ.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1186/ECSS,Ecole élémentaire Saint Joseph Servières - Rénovation des menuiseries extérieures - Place des Compagnons Bâtisseurs - 15ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux travaux - Financement.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PNC.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1185/ECSS,SERVICE INSCRIPTIONS ET LOCAUX SCOLAIRES - Désaffectation de l'ancienne école élémentaire spécialisée Grotte Rolland - 8ème arrondissement - Rectification du terrain d'assiette.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PN9.pdf,DIRECTION DE L'EDUCATION ET DE LA JEUNESSE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
Marseille,21130055300016,2018-12-20,18/1184/ECSS,Travaux de remplacement des menuiseries de 8 écoles du 13ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMZ.pdf,DIRECTION TERRITORIALE DES BATIMENTS NORD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1183/ECSS,Rénovation des toitures dans quatre établissements scolaires du 11ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement. ,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMW.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1182/ECSS,Rénovation des toitures dans deux établissements scolaires du 12ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement. ,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMV.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1181/ECSS,Fourniture et pose d'un bâtiment modulaire à l'école élémentaire Bois Luzy - Allée des Primevères - 12ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement. ,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMU.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1180/ECSS,"Réfection de la couverture du groupe scolaire de la Pointe Rouge, 10, boulevard Piot - 8ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement. ",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMS.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1179/ECSS,"Rénovation de la façade sud et des menuiseries à l'école Elémentaire Corderie - 33, boulevard de la Corderie - 7ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMP.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1178/ECSS,"Réfection de la couverture du Groupe Scolaire cours Julien - 119, rue d'Aubagne - 6ème arrondissement - Approbation de l'affectation de l'autorisation de programme relative aux études et travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PML.pdf,DIRECTION TERRITORIALE DES BATIMENTS SUD,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS
Marseille,21130055300016,2018-12-20,18/1177/ECSS,"DELEGATION GENERALE EDUCATION, CULTURE ET SOLIDARITE - Rentrée
scolaire 2019 - Programme d'ouverture et de dédoublement de classes - Approbation de l'opération et de l'affectation de l'autorisation de programme relative aux études et travaux - Financement.",http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PMX.pdf,DIRECTION GENERALE ADJOINTE ARCHITECTURE ET VALORISATION DES EQUIPEMENTS,
Marseille,21130055300016,2018-12-20,18/1176/ECSS,SERVICE DE LA JEUNESSE - Approbation du principe de lancement de Marchés Publics en vue de l'organisation des accueils périscolaires dans les écoles maternelles et élémentaires de la Ville de Marseille.,http://webdelib.e-mrs.fr/webdelib/documents/2018_12_20_08_30/pdf/D0PLG.pdf,DIRECTION DE L'EDUCATION ET DE LA JEUNESSE,DIRECTION GENERALE ADJOINTE EDUCATION ENFANCE SOCIAL
